_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
631ffadcdcd9cfe3b8b784fe;False;0,7945261437908496;3;22;Média;2;casos
631ffadedcd9cfe3b8b78508;False;1;null;23;9;2;casos
631ffadedcd9cfe3b8b78509;False;0,75;null;23;10;2;casos
631ffadedcd9cfe3b8b7850a;False;1;null;23;11;2;casos
631ffadedcd9cfe3b8b7850b;False;0,6;null;23;12;2;casos
631ffadedcd9cfe3b8b7850c;False;0,75;null;23;13;2;casos
631ffadedcd9cfe3b8b7850d;False;0,75;null;23;14;2;casos
631ffadedcd9cfe3b8b7850e;False;1;null;23;15;2;casos
631ffadedcd9cfe3b8b7850f;False;1;null;23;16;2;casos
631ffadfdcd9cfe3b8b78510;False;1;null;23;17;2;casos
631ffadfdcd9cfe3b8b78511;False;0,75;null;23;18;2;casos
631ffadfdcd9cfe3b8b78512;False;1;null;23;19;2;casos
631ffadfdcd9cfe3b8b78513;False;1;null;23;20;2;casos
631ffadfdcd9cfe3b8b78514;False;1;null;23;21;2;casos
631ffadfdcd9cfe3b8b78515;False;1;null;23;22;2;casos
631ffadfdcd9cfe3b8b78516;False;0,75;null;23;23;2;casos
631ffadfdcd9cfe3b8b78517;False;0,5;null;23;24;2;casos
631ffadfdcd9cfe3b8b78518;False;1;null;23;25;2;casos
631ffae0dcd9cfe3b8b78519;False;0,2727272727272727;null;23;26;2;casos
631ffae0dcd9cfe3b8b7851a;False;0,8401515151515152;3;23;Média;2;casos
631ffae1dcd9cfe3b8b78524;False;1;null;24;9;2;casos
631ffae1dcd9cfe3b8b78525;False;0,75;null;24;10;2;casos
631ffae1dcd9cfe3b8b78526;False;0,75;null;24;11;2;casos
631ffae1dcd9cfe3b8b78527;False;1;null;24;12;2;casos
631ffae1dcd9cfe3b8b78528;False;1;null;24;13;2;casos
631ffae2dcd9cfe3b8b78529;False;0,75;null;24;14;2;casos
631ffae2dcd9cfe3b8b7852a;False;1;null;24;15;2;casos
631ffae2dcd9cfe3b8b7852b;False;1;null;24;16;2;casos
631ffae2dcd9cfe3b8b7852c;False;1;null;24;17;2;casos
631ffae2dcd9cfe3b8b7852d;False;1;null;24;18;2;casos
631ffae2dcd9cfe3b8b7852e;False;1;null;24;19;2;casos
631ffae2dcd9cfe3b8b7852f;False;1;null;24;20;2;casos
631ffae3dcd9cfe3b8b78530;False;1;null;24;21;2;casos
631ffae3dcd9cfe3b8b78531;False;1;null;24;22;2;casos
