_id;alternativa;bimestre;event;fonte;id_elemento;id_estudante;id_questao;id_questionario;id_sessao;id_simulado;materia;nivel;page;semestre;subtopico;time;tipo_sessao;turma;versao_simulado
61b3c2945972a4068ab919ff;160;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170651072;1;1;1
61b3c29a5972a4068ab91a01;30;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170659481;1;1;1
61b3c29a5972a4068ab91a03;0;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170659621;1;1;1
61b3c29e5972a4068ab91a05;420;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170691198;1;1;1
61b3c2a65972a4068ab91a07;430;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170698465;1;1;1
61b3c2ac5972a4068ab91a09;430;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170704888;1;1;1
61b3c2ae5972a4068ab91a0b;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170706732;1;1;1
61b3c2af5972a4068ab91a0d;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170707361;1;1;1
61b3c2b05972a4068ab91a0f;430;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170708663;1;1;1
61b3c2ba5972a4068ab91a11;390;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170718793;1;1;1
61b3c2ba5972a4068ab91a13;330;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170718931;1;1;1
61b3c2f25972a4068ab91a15;370;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170774909;1;1;1
61b3c2f45972a4068ab91a17;405;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170776365;1;1;1
61b3c2f55972a4068ab91a19;420;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170777774;1;1;1
61b3c2f85972a4068ab91a1b;;202104;click;virtual;testcase-30;19;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170780406;1;1;1
61b3c2f85972a4068ab91a1d;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170780891;1;1;1
61b3c2f95972a4068ab91a1f;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170781772;1;1;1
61b3c2fc5972a4068ab91a21;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170784980;1;1;1
61b3c2fd5972a4068ab91a23;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170785602;1;1;1
61b3c2fe5972a4068ab91a25;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170786492;1;1;1
61b3c2ff5972a4068ab91a27;10;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170760152;1;1;1
61b3c3005972a4068ab91a29;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170788983;1;1;1
61b3c3005972a4068ab91a2b;20;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170761899;1;1;1
61b3c3065972a4068ab91a2d;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170794811;1;1;1
61b3c3075972a4068ab91a2f;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170795440;1;1;1
61b3c3095972a4068ab91a31;430;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170798060;1;1;1
61b3c30b5972a4068ab91a33;430;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170799377;1;1;1
61b3c30c5972a4068ab91a35;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170801021;1;1;1
61b3c30d5972a4068ab91a37;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170801948;1;1;1
61b3c30e5972a4068ab91a39;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170802635;1;1;1
61b3c30e5972a4068ab91a3b;;202104;click;virtual;testcase-28;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170773693;1;1;1
61b3c30f5972a4068ab91a3d;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170803390;1;1;1
61b3c30f5972a4068ab91a3f;;202104;click;virtual;testcase-29;23;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170774780;1;1;1
61b3c3105972a4068ab91a41;;202104;click;virtual;testcase-27;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170775276;1;1;1
61b3c3105972a4068ab91a43;;202104;click;virtual;testcase-28;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170776035;1;1;1
61b3c3115972a4068ab91a45;440;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170805569;1;1;1
61b3c3135972a4068ab91a47;440;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170807375;1;1;1
61b3c3145972a4068ab91a49;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170809233;1;1;1
61b3c3155972a4068ab91a4b;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170809875;1;1;1
61b3c3185972a4068ab91a4d;4;202104;click;virtual;EV1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170783856;1;1;1
61b3c31b5972a4068ab91a4f;440;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170815457;1;1;1
61b3c31c5972a4068ab91a51;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170816955;1;1;1
61b3c31d5972a4068ab91a53;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170817499;1;1;1
61b3c31e5972a4068ab91a55;450;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170819180;1;1;1
61b3c3205972a4068ab91a57;450;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170821194;1;1;1
